﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Secció;Població;Cens;Participació 14:00;Participació 18:00;Participació 20:00;Abstenció;Vots nuls;Vots en blanc;Vots a candidatures;Vots vàlids
8;Barcelona;2;Catalunya Central;7;Bages;08141;Navàs;1;1;;900;415;573;695;205;8;24;663;687
8;Barcelona;2;Catalunya Central;7;Bages;08141;Navàs;1;2;;552;235;335;418;134;5;11;402;413
8;Barcelona;2;Catalunya Central;7;Bages;08141;Navàs;1;3;;1776;625;890;1167;609;11;27;1129;1156
8;Barcelona;2;Catalunya Central;7;Bages;08141;Navàs;1;4;;1164;487;683;893;271;14;21;858;879
8;Barcelona;2;Catalunya Central;7;Bages;08141;Navàs;2;1;;219;101;127;155;64;5;8;142;150
17;Girona;3;Girona;2;Alt Empordà;17111;Navata;1;1;;989;424;610;732;257;4;34;694;728
25;Lleida;2;Catalunya Central;35;Solsonès;25146;Navès;1;1;;223;79;119;162;61;7;21;134;155
8;Barcelona;2;Catalunya Central;14;Berguedà;08142;Nou de Berguedà, la;1;1;;141;81;107;123;18;6;35;82;117
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43097;Nou de Gaià, la;1;1;;412;213;287;341;71;8;11;322;333
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43098;Nulles;1;1;;358;124;184;257;101;14;27;216;243
25;Lleida;2;Catalunya Central;35;Solsonès;25148;Odèn;1;1;;236;111;138;208;28;2;2;204;206
8;Barcelona;8;Penedès;6;Anoia;08143;Òdena;1;1;;1754;662;977;1300;454;5;18;1277;1295
8;Barcelona;8;Penedès;6;Anoia;08143;Òdena;1;2;;980;349;485;634;346;9;12;613;625
17;Girona;3;Girona;31;Ripollès;17112;Ogassa;1;1;;195;97;136;165;30;0;5;160;165
8;Barcelona;8;Penedès;3;Alt Penedès;08145;Olèrdola;1;1;;1625;566;865;1051;574;13;14;1024;1038
8;Barcelona;8;Penedès;3;Alt Penedès;08145;Olèrdola;1;2;;1091;530;728;871;220;2;18;851;869
8;Barcelona;8;Penedès;3;Alt Penedès;08146;Olesa de Bonesvalls;1;1;;627;270;359;464;163;3;8;453;461
8;Barcelona;8;Penedès;3;Alt Penedès;08146;Olesa de Bonesvalls;1;2;;751;245;361;456;295;2;6;448;454
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;1;;1495;421;602;781;714;3;6;772;778
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;10;;1392;436;560;809;583;4;0;805;805
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;11;;1722;506;725;1019;703;1;14;1004;1018
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;12;;1218;368;556;740;478;2;6;732;738
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;2;;1571;577;783;962;609;7;5;950;955
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;3;;969;387;525;655;314;0;5;650;655
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;4;;1618;561;765;1080;538;6;8;1066;1074
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;5;;1564;519;739;972;592;4;10;958;968
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;6;;1372;458;618;833;539;5;6;822;828
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;7;;1361;489;627;791;570;10;8;773;781
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;8;;1678;627;834;1073;605;10;12;1051;1063
8;Barcelona;1;Barcelona;11;Baix Llobregat;08147;Olesa de Montserrat;1;9;;1399;489;711;940;459;7;2;931;933
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25149;Oliana;1;1;;1380;596;916;1107;273;19;20;1068;1088
25;Lleida;4;Lleida;23;Noguera;25150;Oliola;1;1;;170;97;115;139;31;3;1;135;136
25;Lleida;2;Catalunya Central;35;Solsonès;25151;Olius;1;1;;738;338;470;555;183;4;21;530;551
8;Barcelona;8;Penedès;17;Garraf;08148;Olivella;1;1;;1112;369;547;694;418;5;10;679;689
8;Barcelona;8;Penedès;17;Garraf;08148;Olivella;1;2;;1322;425;640;819;503;1;2;816;818
8;Barcelona;2;Catalunya Central;24;Osona;08149;Olost;1;1;;986;273;516;675;311;61;79;535;614
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;1;;1156;347;467;591;565;1;3;587;590
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;2;;785;288;375;456;329;1;5;450;455
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;3;;833;320;497;615;218;7;1;607;608
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;4;;626;271;379;463;163;4;13;446;459
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;5;;604;261;354;435;169;0;6;429;435
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;6;;557;240;313;375;182;4;1;370;371
17;Girona;3;Girona;19;Garrotxa;17114;Olot;1;7;;1148;500;623;745;403;1;5;739;744
17;Girona;3;Girona;19;Garrotxa;17114;Olot;2;1;;1711;676;981;1211;500;8;10;1193;1203
17;Girona;3;Girona;19;Garrotxa;17114;Olot;2;2;;1580;580;845;1058;522;7;5;1046;1051
17;Girona;3;Girona;19;Garrotxa;17114;Olot;2;3;;1192;398;463;672;520;1;2;669;671
17;Girona;3;Girona;19;Garrotxa;17114;Olot;2;4;;1013;319;484;593;420;1;5;587;592
17;Girona;3;Girona;19;Garrotxa;17114;Olot;2;5;;966;339;485;610;356;3;4;603;607
17;Girona;3;Girona;19;Garrotxa;17114;Olot;3;1;;591;208;309;380;211;0;2;378;380
17;Girona;3;Girona;19;Garrotxa;17114;Olot;3;2;;1363;520;818;991;372;6;9;976;985
17;Girona;3;Girona;19;Garrotxa;17114;Olot;3;3;;1673;702;903;1125;548;8;7;1110;1117
17;Girona;3;Girona;19;Garrotxa;17114;Olot;4;1;;1116;345;513;657;459;1;8;648;656
17;Girona;3;Girona;19;Garrotxa;17114;Olot;4;2;;1746;533;791;956;790;9;12;935;947
17;Girona;3;Girona;19;Garrotxa;17114;Olot;5;1;;1058;382;584;719;339;2;4;713;717
17;Girona;3;Girona;19;Garrotxa;17114;Olot;5;2;;1050;448;653;788;262;6;4;778;782
17;Girona;3;Girona;19;Garrotxa;17114;Olot;5;3;;1685;645;896;1121;564;3;10;1108;1118
17;Girona;3;Girona;19;Garrotxa;17114;Olot;5;4;;1295;523;773;1008;287;2;14;992;1006
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;1;1;;144;60;89;112;32;2;1;109;110
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;1;1;;719;309;467;573;146;18;11;544;555
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;1;1;;192;87;124;153;39;2;3;148;151
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;1;1;;118;53;73;93;25;7;8;78;86
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;1;1;;288;97;162;208;80;16;24;168;192
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;1;1;;634;328;445;518;116;6;8;504;512
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;1;1;;257;102;176;229;28;0;2;227;229
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;1;1;;452;159;293;352;100;23;45;284;329
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;1;1;;120;57;71;103;17;0;0;103;103
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;1;1;;567;275;348;430;137;8;13;409;422
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;1;1;;789;279;405;537;252;30;78;429;507
17;Girona;3;Girona;34;Selva;17116;Osor;1;1;;362;144;209;252;110;9;20;223;243
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;1;1;;165;69;104;141;24;1;3;137;140
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;1;1;;713;314;443;539;174;12;32;495;527
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;1;1;;2052;771;1148;1418;634;8;11;1399;1410
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;1;2;;1104;426;612;760;344;1;6;753;759
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;1;3;;1621;485;741;910;711;4;7;899;906
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;1;4;;1304;456;671;851;453;8;1;842;843
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;1;5;;948;268;428;552;396;4;9;539;548
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;1;1;;1565;541;772;936;629;18;11;907;918
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;1;2;;1553;472;719;935;618;2;8;925;933
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;1;3;;1166;310;514;656;510;3;8;645;653
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;1;4;;1385;468;681;827;558;12;9;806;815
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;1;5;;984;299;443;543;441;1;5;537;542
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;2;1;;1608;553;759;980;628;9;8;963;971
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;2;2;;1578;500;731;892;686;5;8;879;887
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;2;3;;1637;508;761;958;679;12;12;934;946
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;3;1;;1005;330;475;609;396;5;6;598;604
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;3;2;;1537;561;805;1001;536;6;7;988;995
17;Girona;3;Girona;10;Baix Empordà;17117;Palafrugell;3;3;;955;253;405;514;441;0;12;502;514
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;1;1;;1343;589;775;885;458;12;7;866;873
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;1;2;;1428;456;692;874;554;3;14;857;871
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;1;3;;1098;377;542;680;418;12;9;659;668
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;1;4;;667;232;326;428;239;1;2;425;427
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;2;1;;1002;340;491;623;379;10;5;608;613
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;2;2;;1263;469;627;774;489;4;6;764;770
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;3;1;;1279;419;607;753;526;4;12;737;749
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;3;2;;1233;395;564;712;521;3;10;699;709
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;3;3;;1513;544;757;936;577;7;13;916;929
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;4;1;;1415;420;634;791;624;6;5;780;785
17;Girona;3;Girona;10;Baix Empordà;17118;Palamós;4;2;;1004;301;482;617;387;11;4;602;606
25;Lleida;4;Lleida;27;Pla d'Urgell;25158;Palau d'Anglesola, el;1;1;;1618;689;959;1275;343;6;31;1238;1269
17;Girona;3;Girona;2;Alt Empordà;17119;Palau de Santa Eulàlia;1;1;;75;35;44;58;17;1;2;55;57
17;Girona;3;Girona;10;Baix Empordà;17121;Palau-sator;1;1;;233;98;149;165;68;6;19;140;159
17;Girona;3;Girona;2;Alt Empordà;17120;Palau-saverdera;1;1;;995;399;564;703;292;4;10;689;699
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;1;;1134;387;482;665;469;1;5;659;664
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;2;;1970;632;959;1255;715;7;12;1236;1248
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;3;;1378;483;675;868;510;3;10;855;865
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;4;;1930;687;987;1295;635;6;10;1279;1289
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;5;;874;358;478;612;262;4;10;598;608
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;6;;1517;552;796;1004;513;4;3;997;1000
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;7;;1221;389;573;753;468;5;6;742;748
8;Barcelona;1;Barcelona;40;Vallès Occidental;08156;Palau-solità i Plegamans;1;8;;1209;421;603;755;454;7;5;743;748
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43100;Pallaresos, els;1;1;;1205;408;632;876;329;7;7;862;869
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43100;Pallaresos, els;1;2;;1283;421;608;841;442;2;8;831;839
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43100;Pallaresos, els;1;3;;1032;293;432;565;467;6;7;552;559
8;Barcelona;1;Barcelona;11;Baix Llobregat;08157;Pallejà;1;1;;1891;727;994;1302;589;1;7;1294;1301
8;Barcelona;1;Barcelona;11;Baix Llobregat;08157;Pallejà;1;2;;1799;648;909;1194;605;2;8;1184;1192
8;Barcelona;1;Barcelona;11;Baix Llobregat;08157;Pallejà;1;3;;1618;631;888;1137;481;8;11;1118;1129
8;Barcelona;1;Barcelona;11;Baix Llobregat;08157;Pallejà;1;4;;1404;469;708;961;443;2;4;955;959
8;Barcelona;1;Barcelona;11;Baix Llobregat;08157;Pallejà;1;5;;1910;748;1059;1385;525;3;4;1378;1382
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43099;Palma d'Ebre, la;1;1;;291;173;216;249;42;1;5;243;248
8;Barcelona;1;Barcelona;11;Baix Llobregat;08905;Palma de Cervelló, la;1;1;;1199;592;696;890;309;10;14;866;880
8;Barcelona;1;Barcelona;11;Baix Llobregat;08905;Palma de Cervelló, la;1;2;;1126;451;655;810;316;3;18;789;807
17;Girona;3;Girona;28;Pla de l'Estany;17123;Palol de Revardit;1;1;;349;174;244;293;56;3;24;266;290
17;Girona;3;Girona;10;Baix Empordà;17124;Pals;1;1;;1794;657;989;1244;550;12;29;1203;1232
8;Barcelona;1;Barcelona;11;Baix Llobregat;08158;Papiol, el;1;1;;1765;594;899;1170;595;11;32;1127;1159
8;Barcelona;1;Barcelona;11;Baix Llobregat;08158;Papiol, el;1;2;;1371;428;648;899;472;13;22;864;886
17;Girona;3;Girona;31;Ripollès;17125;Pardines;1;1;;132;46;78;100;32;2;3;95;98
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;1;1;;1236;440;646;816;420;2;7;807;814
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;1;2;;1671;501;810;1085;586;2;7;1076;1083
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;1;3;;1066;405;530;678;388;0;4;674;678
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;1;4;;926;321;452;617;309;1;2;614;616
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;1;;1021;332;512;617;404;2;7;608;615
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;2;;933;298;455;588;345;1;5;582;587
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;3;;1819;628;877;1087;732;3;5;1079;1084
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;4;;1235;430;633;768;467;1;3;764;767
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;5;;996;350;510;652;344;3;5;644;649
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;6;;1888;600;889;1246;642;6;7;1233;1240
8;Barcelona;1;Barcelona;41;Vallès Oriental;08159;Parets del Vallès;2;7;;1609;545;808;1042;567;4;4;1034;1038
17;Girona;3;Girona;10;Baix Empordà;17126;Parlavà;1;1;;324;158;223;257;67;5;21;231;252
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43101;Passanant i Belltall;1;1;;153;76;114;136;17;0;1;135;136
17;Girona;3;Girona;2;Alt Empordà;17128;Pau;1;1;;369;199;250;319;50;0;2;317;319
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43102;Paüls;1;1;;471;203;315;407;64;27;10;370;380
17;Girona;3;Girona;2;Alt Empordà;17129;Pedret i Marzà;1;1;;146;74;99;125;21;1;2;122;124
25;Lleida;4;Lleida;23;Noguera;25164;Penelles;1;1;;356;146;208;270;86;5;7;258;265
17;Girona;3;Girona;10;Baix Empordà;17130;Pera, la;1;1;;340;133;199;251;89;11;21;219;240
8;Barcelona;2;Catalunya Central;24;Osona;08160;Perafita;1;1;;319;154;206;255;64;2;14;239;253
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43103;Perafort;1;1;;911;414;615;740;171;6;9;725;734
17;Girona;3;Girona;2;Alt Empordà;17132;Peralada;1;1;;1370;550;824;1018;352;23;84;911;995
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25165;Peramola;1;1;;278;120;183;231;47;18;10;203;213
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43104;Perelló, el;1;1;;601;269;347;424;177;25;23;376;399
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43104;Perelló, el;1;2;;1295;596;817;998;297;36;32;930;962
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;1;;888;290;416;520;368;3;2;515;517
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;2;;2319;723;1053;1333;986;14;16;1303;1319
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;3;;1773;582;863;1110;663;8;14;1088;1102
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;4;;1423;438;621;765;658;8;1;756;757
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;5;;1474;522;713;867;607;4;8;855;863
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;6;;1079;343;474;574;505;5;5;564;569
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;7;;695;220;305;393;302;5;1;387;388
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;8;;1231;384;521;650;581;2;6;642;648
8;Barcelona;8;Penedès;6;Anoia;08161;Piera;1;9;;828;289;373;451;377;3;0;448;448
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43105;Piles, les;1;1;;154;65;91;116;38;5;9;102;111
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;1;;1648;643;872;1040;608;1;5;1034;1039
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;10;;1164;418;569;705;459;9;6;690;696
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;11;;1164;475;622;763;401;5;5;753;758
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;12;;1122;426;571;691;431;4;4;683;687
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;13;;1402;561;753;920;482;2;7;911;918
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;14;;1400;515;715;856;544;6;5;845;850
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;2;;1715;622;863;1059;656;3;11;1045;1056
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;3;;1335;473;661;833;502;1;5;827;832
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;4;;2130;742;1075;1298;832;4;3;1291;1294
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;5;;1147;395;556;686;461;4;7;675;682
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;6;;1173;442;563;688;485;1;2;685;687
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;7;;1692;615;837;1080;612;11;8;1061;1069
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;8;;1099;404;562;675;424;2;2;671;673
8;Barcelona;1;Barcelona;21;Maresme;08163;Pineda de Mar;1;9;;1514;549;749;946;568;1;9;936;945
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43106;Pinell de Brai, el;1;1;;813;387;574;727;86;12;11;704;715
25;Lleida;2;Catalunya Central;35;Solsonès;25166;Pinell de Solsonès;1;1;;173;78;109;147;26;2;3;142;145
25;Lleida;2;Catalunya Central;35;Solsonès;25167;Pinós;1;1;;226;111;151;187;39;4;9;174;183
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43107;Pira;1;1;;386;145;213;262;124;16;24;222;246
8;Barcelona;8;Penedès;3;Alt Penedès;08164;Pla del Penedès, el;1;1;;940;410;591;721;219;15;24;682;706
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43108;Pla de Santa Maria, el;1;1;;1786;756;1037;1329;457;23;28;1278;1306
17;Girona;3;Girona;19;Garrotxa;17133;Planes d'Hostoles, les;1;1;;1286;601;828;934;352;87;145;702;847
17;Girona;3;Girona;31;Ripollès;17134;Planoles;1;1;;222;104;155;199;23;1;8;190;198
25;Lleida;4;Lleida;32;Segarra;25911;Plans de Sió, els;1;1;;425;164;255;314;111;10;12;292;304
25;Lleida;4;Lleida;27;Pla d'Urgell;25168;Poal, el;1;1;;491;270;356;416;75;4;28;384;412
25;Lleida;4;Lleida;18;Garrigues;25169;Pobla de Cérvoles, la;1;1;;166;65;115;141;25;2;3;136;139
8;Barcelona;8;Penedès;6;Anoia;08165;Pobla de Claramunt, la;1;1;;1677;639;916;1197;480;11;12;1174;1186
8;Barcelona;2;Catalunya Central;14;Berguedà;08166;Pobla de Lillet, la;1;1;;967;429;686;763;204;13;24;726;750
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43109;Pobla de Mafumet, la;1;1;;2020;834;1106;1380;640;9;15;1356;1371
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43109;Pobla de Mafumet, la;1;2;;730;275;387;511;219;2;3;506;509
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43110;Pobla de Massaluca, la;1;1;;255;89;146;186;69;2;28;156;184
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43111;Pobla de Montornès, la;1;1;;774;322;444;538;236;8;5;525;530
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43111;Pobla de Montornès, la;1;2;;1351;445;609;773;578;7;7;759;766
25;Lleida;5;Alt Pirineu i territori d'Aran;25;Pallars Jussà;25171;Pobla de Segur, la;1;1;;992;396;516;722;270;6;15;701;716
25;Lleida;5;Alt Pirineu i territori d'Aran;25;Pallars Jussà;25171;Pobla de Segur, la;1;2;;1160;494;645;843;317;4;23;816;839
43;Tarragona;6;Camp de Tarragona;29;Priorat;43112;Poboleda;1;1;;251;126;180;213;38;2;5;206;211
8;Barcelona;1;Barcelona;40;Vallès Occidental;08167;Polinyà;1;1;;1302;515;688;860;442;3;3;854;857
8;Barcelona;1;Barcelona;40;Vallès Occidental;08167;Polinyà;1;2;;1161;380;511;659;502;4;6;649;655
8;Barcelona;1;Barcelona;40;Vallès Occidental;08167;Polinyà;1;3;;1404;473;693;897;507;1;8;888;896
8;Barcelona;1;Barcelona;40;Vallès Occidental;08167;Polinyà;1;4;;1416;492;747;987;429;3;2;982;984
8;Barcelona;1;Barcelona;40;Vallès Occidental;08167;Polinyà;1;5;;796;277;394;501;295;0;3;498;501
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43113;Pont d'Armentera, el;1;1;;399;215;268;311;88;12;11;288;299
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25030;Pont de Bar, el;1;1;;124;61;74;98;26;1;1;96;97
17;Girona;3;Girona;2;Alt Empordà;17135;Pont de Molins;1;1;;417;216;318;352;65;0;2;350;352
25;Lleida;5;Alt Pirineu i territori d'Aran;5;Alta Ribagorça;25173;Pont de Suert, el;1;1;;1150;403;595;842;308;17;32;793;825
25;Lleida;5;Alt Pirineu i territori d'Aran;5;Alta Ribagorça;25173;Pont de Suert, el;1;2;;509;215;275;340;169;2;9;329;338
8;Barcelona;2;Catalunya Central;7;Bages;08182;Pont de Vilomara i Rocafort, el;1;1;;2971;1228;1691;2090;881;13;18;2059;2077
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43141;Pontils;1;1;;105;60;67;89;16;1;3;85;88
8;Barcelona;8;Penedès;3;Alt Penedès;08168;Pontons;1;1;;392;184;251;311;81;3;0;308;308
17;Girona;3;Girona;2;Alt Empordà;17136;Pontós;1;1;;205;113;150;181;24;4;2;175;177
25;Lleida;4;Lleida;23;Noguera;25172;Ponts;1;1;;722;342;445;545;177;12;22;511;533
25;Lleida;4;Lleida;23;Noguera;25172;Ponts;1;2;;1075;503;698;868;207;23;41;804;845
17;Girona;3;Girona;28;Pla de l'Estany;17137;Porqueres;1;1;;576;217;333;416;160;8;19;389;408
17;Girona;3;Girona;28;Pla de l'Estany;17137;Porqueres;1;2;;1657;732;993;1243;414;23;41;1179;1220
17;Girona;3;Girona;28;Pla de l'Estany;17137;Porqueres;1;3;;1261;531;792;997;264;11;31;955;986
43;Tarragona;6;Camp de Tarragona;29;Priorat;43114;Porrera;1;1;;378;174;237;296;82;17;22;257;279
17;Girona;3;Girona;2;Alt Empordà;17138;Portbou;1;1;;865;405;550;642;223;53;56;533;589
17;Girona;3;Girona;2;Alt Empordà;17140;Port de la Selva, el;1;1;;693;397;493;563;130;21;15;527;542
25;Lleida;4;Lleida;33;Segrià;25174;Portella, la;1;1;;431;198;301;381;50;2;3;376;379
43;Tarragona;6;Camp de Tarragona;29;Priorat;43115;Pradell de la Teixeta;1;1;;128;55;80;105;23;4;16;85;101
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43116;Prades;1;1;;471;241;304;371;100;16;15;340;355
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43117;Prat de Comte;1;1;;143;68;96;116;27;8;5;103;108
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;1;1;;1431;545;771;974;457;3;11;960;971
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;1;2;;1496;575;804;998;498;2;6;990;996
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;1;3;;1018;379;553;714;304;3;6;705;711
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;1;4;;1349;503;685;853;496;2;1;850;851
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;1;5;;1180;409;538;676;504;1;3;672;675
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;1;;1284;499;661;822;462;3;7;812;819
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;2;;1571;610;863;1075;496;2;5;1068;1073
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;3;;1064;346;474;592;472;1;1;590;591
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;4;;1411;462;674;875;536;2;4;869;873
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;5;;1428;503;709;854;574;3;8;843;851
8;Barcelona;1;Barcelona;11;Baix Llobregat;08169;Prat de Llobregat, el;2;6;;1729;669;992;1208;521;1;9;1198;1207
